[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-16 13:42:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-16 13:42:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532\
[2025-03-16 13:42:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/phoenix/
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css?simply_static_page=2503
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:103] Filesize: 318 bytes
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5472e9f0-PEdFHq.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:31] [class-ss-page.php:119] Checking Content Identical:f542c08918c035480e8de6785ec9d32336c23313===. Value: FALSE
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css
[2025-03-16 13:42:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:772; Total: 815
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5473c722-N3LMU6.tmp
[2025-03-16 13:42:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css?simply_static_page=2504
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css?simply_static_page=2504
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:103] Filesize: 349 bytes
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5473c722-N3LMU6.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.css
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:31] [class-ss-page.php:119] Checking Content Identical:a04a848c0af699962fd62d4b837722b87b5972d0===. Value: FALSE
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css
[2025-03-16 13:42:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:771; Total: 815
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d547602e7-yplpde.tmp
[2025-03-16 13:42:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css?simply_static_page=2505
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css?simply_static_page=2505
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:103] Filesize: 306 bytes
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d547602e7-yplpde.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-push.min.css
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:31] [class-ss-page.php:119] Checking Content Identical:c6724da9f417db70c6058a5cd803a3337627dfd5===. Value: FALSE
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2025-03-16 13:42:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:770; Total: 815
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5479fb38-CfzhkQ.tmp
[2025-03-16 13:42:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css?simply_static_page=2506
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css?simply_static_page=2506
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:103] Filesize: 228 bytes
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5479fb38-CfzhkQ.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:31] [class-ss-page.php:119] Checking Content Identical:9f1e798287c8823d02dec9596ef04b221642b844===. Value: FALSE
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2025-03-16 13:42:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:769; Total: 815
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d547bc8b0-S8SWvG.tmp
[2025-03-16 13:42:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css?simply_static_page=2507
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css?simply_static_page=2507
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:103] Filesize: 208 bytes
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2025-03-16 13:42:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d547bc8b0-S8SWvG.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:31] [class-ss-page.php:119] Checking Content Identical:bcacf78c3c86ae4f8cf95248b5859070327aa5e6===. Value: FALSE
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2025-03-16 13:42:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:768; Total: 815
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d548064da-T19YG7.tmp
[2025-03-16 13:42:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css?simply_static_page=2508
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css?simply_static_page=2508
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:103] Filesize: 226 bytes
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d548064da-T19YG7.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:32] [class-ss-page.php:119] Checking Content Identical:e356821711739bf18e2cca7d24b146096e2a6df7===. Value: FALSE
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2025-03-16 13:42:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:767; Total: 815
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d54844cab-XrOaql.tmp
[2025-03-16 13:42:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?simply_static_page=2509
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?simply_static_page=2509
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:103] Filesize: 205 bytes
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d54844cab-XrOaql.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:32] [class-ss-page.php:119] Checking Content Identical:d24239ce3368865de4cec69f92452f02efddf77e===. Value: FALSE
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2025-03-16 13:42:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:766; Total: 815
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d54859633-9MQO9F.tmp
[2025-03-16 13:42:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css?simply_static_page=2510
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css?simply_static_page=2510
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:103] Filesize: 262 bytes
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d54859633-9MQO9F.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:32] [class-ss-page.php:119] Checking Content Identical:866924292c7de26caba765a1dca28dff940cc29c===. Value: FALSE
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2025-03-16 13:42:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:765; Total: 815
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5486dfda-Z591oa.tmp
[2025-03-16 13:42:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css?simply_static_page=2511
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css?simply_static_page=2511
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:103] Filesize: 239 bytes
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5486dfda-Z591oa.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:42:32] [class-ss-page.php:119] Checking Content Identical:d1c62cd630b495a3e6132cdb51cc3efc2f7c40f5===. Value: FALSE
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2025-03-16 13:42:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:764; Total: 815
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5488deb8-qKRKKX.tmp
[2025-03-16 13:42:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css?simply_static_page=2512
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css?simply_static_page=2512
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:103] Filesize: 282 bytes
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2025-03-16 13:42:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5488deb8-qKRKKX.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2025-03-16 13:42:32] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
